train/total_loss,train/l_absa,train/l_rec,train/mse_loss,train/alpha,train/beta,train/lr,step
0.2490234375,0.279296875,0.016845703125,0.05712890625,0.3347623862487361,0.8483923154701719,8.397626145661297e-06,20560
0.4765625,0.259765625,0.74609375,0.056884765625,0.3346006066734075,0.8485743174924165,8.374153035401673e-06,20565
0.40625,0.23046875,0.61328125,0.0537109375,0.3344388270980788,0.8487563195146614,8.35852087938303e-06,20570
0.70703125,0.60546875,0.56640625,0.056884765625,0.3342770475227502,0.848938321536906,8.335097534043473e-06,20575
0.439453125,0.0732421875,1.109375,0.0556640625,0.33411526794742163,0.8491203235591507,8.319498570201494e-06,20580
0.54833984375,0.640625,0.0,0.0537109375,0.33395348837209304,0.8493023255813953,8.296125036445407e-06,20585
0.91015625,0.609375,1.1640625,0.05322265625,0.33379170879676434,0.84948432760364,8.280559295855945e-06,20590
0.462890625,0.349609375,0.4765625,0.058349609375,0.33362992922143575,0.8496663296258847,8.257235620247494e-06,20595
0.94921875,0.77734375,0.859375,0.052978515625,0.33346814964610716,0.8498483316481293,8.241703133920225e-06,20600
0.361328125,0.251953125,0.42578125,0.055419921875,0.33330637007077846,0.8500303336703742,8.218429362924218e-06,20605
0.76171875,0.66015625,0.5859375,0.054931640625,0.33314459049544987,0.8502123356926188,8.202930161802574e-06,20610
0.54296875,0.2353515625,1.015625,0.056884765625,0.3329828109201213,0.8503943377148635,8.179706341784437e-06,20615
0.5,0.28125,0.77734375,0.056640625,0.3328210313447927,0.8505763397371081,8.164240456745525e-06,20620
0.41015625,0.263671875,0.5390625,0.054931640625,0.332659251769464,0.8507583417593529,8.141066633971167e-06,20625
0.14453125,0.140625,0.055908203125,0.05517578125,0.3324974721941354,0.8509403437815976,8.125634095825735e-06,20630
0.2418212890625,0.27734375,0.0,0.054931640625,0.3323356926188068,0.8511223458038423,8.102510316461453e-06,20635
0.43731689453125,0.5078125,0.0,0.056884765625,0.3321739130434782,0.8513043478260869,8.087111155953803e-06,20640
0.458984375,0.47265625,0.150390625,0.05517578125,0.3320121334681496,0.8514863498483317,8.064037466066227e-06,20645
0.33203125,0.064453125,0.81640625,0.055908203125,0.331850353892821,0.8516683518705763,8.048671713874178e-06,20650
0.182220458984375,0.20703125,0.0,0.0546875,0.33168857431749244,0.851850353892821,8.025648159430088e-06,20655
0.369140625,0.265625,0.4140625,0.056396484375,0.33152679474216384,0.8520323559150657,8.010315846164906e-06,20660
0.6953125,0.65625,0.3984375,0.05419921875,0.33136501516683514,0.8522143579373105,7.987342473031262e-06,20665
0.33203125,0.263671875,0.30859375,0.05517578125,0.33120323559150655,0.8523963599595551,7.972043629237585e-06,20670
0.51171875,0.52734375,0.173828125,0.05419921875,0.33104145601617796,0.8525783619817998,7.949120483181355e-06,20675
0.734375,0.421875,1.1015625,0.05859375,0.33087967644084926,0.8527603640040445,7.93385513933716e-06,20680
0.310546875,0.23046875,0.326171875,0.0537109375,0.33071789686552067,0.8529423660262891,7.910982266025246e-06,20685
0.435577392578125,0.50390625,0.0,0.058837890625,0.3305561172901921,0.8531243680485339,7.895750452541762e-06,20690
0.94140625,1.09375,0.01275634765625,0.057373046875,0.3303943377148635,0.8533063700707785,7.872927897540944e-06,20695
0.314453125,0.349609375,0.0283203125,0.056396484375,0.3302325581395348,0.8534883720930233,7.857729644762591e-06,20700
0.314453125,0.349609375,0.0289306640625,0.055908203125,0.3300707785642062,0.8536703741152679,7.834957453539354e-06,20705
0.69140625,0.66796875,0.353515625,0.053955078125,0.3299089989888776,0.8538523761375126,7.81979279174372e-06,20710
0.26953125,0.21484375,0.2421875,0.058837890625,0.329747219413549,0.8540343781597572,7.797071009664259e-06,20715
0.53125,0.453125,0.423828125,0.054931640625,0.3295854398382203,0.8542163801820021,7.781939969061991e-06,20720
0.37890625,0.06787109375,0.953125,0.057373046875,0.3294236602628917,0.8543983822042467,7.75926864139206e-06,20725
0.291015625,0.279296875,0.1396484375,0.056396484375,0.3292618806875631,0.8545803842264914,7.744171252126831e-06,20730
0.095977783203125,0.10546875,0.0,0.056396484375,0.32910010111223453,0.854762386248736,7.721550424031675e-06,20735
0.326171875,0.05712890625,0.828125,0.05615234375,0.32893832153690594,0.8549443882709808,7.706486716180123e-06,20740
0.32421875,0.1767578125,0.5078125,0.05615234375,0.32877654196157735,0.8551263902932255,7.683916432724398e-06,20745
0.95703125,0.380859375,1.90625,0.0576171875,0.32861476238624876,0.8553083923154702,7.668886436296041e-06,20750
0.10797119140625,0.119140625,0.0,0.05908203125,0.32845298281092006,0.8554903943377149,7.646366742443672e-06,20755
0.60546875,0.59375,0.279296875,0.05712890625,0.32829120323559147,0.8556723963599596,7.631370487380924e-06,20760
0.55859375,0.404296875,0.640625,0.05517578125,0.3281294236602629,0.8558543983822042,7.608901427995063e-06,20765
0.59375,0.404296875,0.73046875,0.05908203125,0.3279676440849343,0.856036400404449,7.5939389441730565e-06,20770
0.3046875,0.2578125,0.240234375,0.054931640625,0.3278058645096056,0.8562184024266937,7.5715205640160105e-06,20775
0.46075439453125,0.53125,0.0,0.056640625,0.327644084934277,0.8564004044489383,7.55659188124263e-06,20780
0.4765625,0.421875,0.33203125,0.055908203125,0.3274823053589484,0.856582406471183,7.534224224975722e-06,20785
0.376953125,0.2578125,0.4609375,0.0576171875,0.3273205257836198,0.8567644084934276,7.519329372991513e-06,20790
0.9609375,0.609375,1.328125,0.05615234375,0.3271587462082911,0.8569464105156724,7.4970124851750316e-06,20795
0.69140625,0.62109375,0.484375,0.055419921875,0.3269969666329625,0.857128412537917,7.482151493653128e-06,20800
0.19000244140625,0.2158203125,0.0,0.05419921875,0.3268351870576339,0.8573104145601618,7.4598854187461934e-06,20805
1.0703125,0.9296875,0.81640625,0.053955078125,0.32667340748230533,0.8574924165824064,7.445058317292297e-06,20810
0.3515625,0.130859375,0.71484375,0.053955078125,0.32651162790697663,0.8576744186046512,7.422843099652821e-06,20815
0.392578125,0.37890625,0.193359375,0.05517578125,0.32634984833164804,0.8578564206268958,7.4080499178051046e-06,20820
0.294921875,0.02685546875,0.8125,0.05517578125,0.32618806875631945,0.8580384226491405,7.385885601689685e-06,20825
0.5369873046875,0.6171875,0.0,0.057373046875,0.32602628918099086,0.8582204246713853,7.371126368918763e-06,20830
0.8828125,0.8984375,0.333984375,0.054443359375,0.32586450960566227,0.85840242669363,7.3490129984825684e-06,20835
0.283203125,0.248046875,0.1953125,0.0546875,0.3257027300303337,0.8585844287158746,7.334287744191393e-06,20840
0.384765625,0.26171875,0.470703125,0.055419921875,0.3255409504550051,0.8587664307381193,7.312225363488146e-06,20845
0.46484375,0.326171875,0.55078125,0.05419921875,0.3253791708796764,0.858948432760364,7.297534117011989e-06,20850
1.078125,0.83203125,1.1015625,0.057861328125,0.3252173913043478,0.8591304347826088,7.275522769993792e-06,20855
0.140625,0.134765625,0.059326171875,0.05517578125,0.3250556117290192,0.8593124368048534,7.260865560600189e-06,20860
0.341796875,0.33203125,0.1591796875,0.056884765625,0.3248938321536906,0.8594944388270981,7.238905291117482e-06,20865
0.310546875,0.26953125,0.2275390625,0.056396484375,0.3247320525783619,0.8596764408493428,7.224282148006156e-06,20870
0.369140625,0.39453125,0.07177734375,0.056884765625,0.3245702730030333,0.8598584428715874,7.202372999807638e-06,20875
0.33203125,0.2578125,0.32421875,0.05517578125,0.3244084934277047,0.8600404448938321,7.187783952110444e-06,20880
0.53125,0.427734375,0.4921875,0.058349609375,0.32424671385237613,0.8602224469160767,7.165925968842957e-06,20885
0.482421875,0.1298828125,1.125,0.055419921875,0.32408493427704743,0.8604044489383216,7.1513710456238336e-06,20890
0.56640625,0.345703125,0.828125,0.05810546875,0.32392315470171884,0.8605864509605662,7.129564270832301e-06,20895
0.71484375,0.55078125,0.71484375,0.05908203125,0.32376137512639025,0.8607684529828109,7.115043501087176e-06,20900
0.33203125,0.099609375,0.7421875,0.054443359375,0.32359959555106155,0.8609504550050556,7.093287978214502e-06,20905
0.484375,0.453125,0.26953125,0.05419921875,0.32343781597573296,0.8611324570273003,7.078801390871293e-06,20910
0.765625,0.69921875,0.498046875,0.055419921875,0.32327603640040437,0.861314459049545,7.057097163258269e-06,20915
0.245819091796875,0.279296875,0.0,0.055908203125,0.3231142568250758,0.8614964610717897,7.0426447871767886e-06,20920
0.26519775390625,0.30078125,0.0,0.054443359375,0.3229524772497472,0.8616784630940344,7.020991898062035e-06,20925
0.2734375,0.263671875,0.125,0.058349609375,0.3227906976744186,0.8618604651162791,7.006573762033936e-06,20930
0.490234375,0.2109375,0.9375,0.055908203125,0.32262891809909,0.8620424671385237,6.984972254553785e-06,20935
0.384765625,0.33984375,0.267578125,0.0556640625,0.3224671385237614,0.8622244691607684,6.970588387302518e-06,20940
0.54296875,0.39453125,0.6171875,0.0556640625,0.3223053589484327,0.8624064711830132,6.949038304490951e-06,20945
0.43359375,0.36328125,0.35546875,0.057373046875,0.3221435793731041,0.8625884732052579,6.93468873467169e-06,20950
0.40625,0.30859375,0.41796875,0.055908203125,0.3219817997977755,0.8627704752275025,6.913190119460216e-06,20955
0.1943359375,0.1884765625,0.080078125,0.056884765625,0.32182002022244693,0.8629524772497472,6.898874875659805e-06,20960
0.388519287109375,0.443359375,0.0,0.05712890625,0.32165824064711823,0.8631344792719919,6.877427770877431e-06,20965
0.56640625,0.455078125,0.52734375,0.055908203125,0.32149646107178964,0.8633164812942365,6.863146881614335e-06,20970
0.171875,0.1923828125,0.0,0.05859375,0.32133468149646105,0.8634984833164813,6.841751329987445e-06,20975
0.24609375,0.150390625,0.345703125,0.05419921875,0.32117290192113235,0.863680485338726,6.827504823711689e-06,20980
0.292877197265625,0.33203125,0.0,0.0576171875,0.32101112234580376,0.8638624873609707,6.806160867863942e-06,20985
0.66796875,0.41015625,0.96875,0.055908203125,0.32084934277047517,0.8640444893832153,6.791948772957057e-06,20990
1.2265625,1.234375,0.46484375,0.0546875,0.3206875631951466,0.86422649140546,6.770656455409363e-06,20995
0.408203125,0.1259765625,0.9140625,0.055419921875,0.3205257836198179,0.8644084934277048,6.7564788001843125e-06,21000
0.396484375,0.4140625,0.10107421875,0.0576171875,0.3203640040444893,0.8645904954499495,6.735238163354668e-06,21005
0.43359375,0.439453125,0.146484375,0.0556640625,0.3202022244691607,0.8647724974721941,6.721094976055836e-06,21010
0.318359375,0.169921875,0.51171875,0.054931640625,0.3200404448938321,0.8649544994944388,6.699906062259287e-06,21015
0.318359375,0.2216796875,0.37890625,0.056396484375,0.3198786653185035,0.8651365015166835,6.685797371062363e-06,21020
0.85546875,0.25390625,1.984375,0.056640625,0.3197168857431749,0.8653185035389283,6.664660222510938e-06,21025
0.37890625,0.380859375,0.13671875,0.055419921875,0.3195551061678463,0.8655005055611729,6.650586055522895e-06,21030
0.275390625,0.2060546875,0.287109375,0.05859375,0.31939332659251773,0.8656825075834176,6.629500714325487e-06,21035
0.158111572265625,0.17578125,0.0,0.0576171875,0.31923154701718903,0.8658645096056623,6.61546109958453e-06,21040
0.26953125,0.1220703125,0.4921875,0.05419921875,0.31906976744186044,0.866046511627907,6.594427607746823e-06,21045
0.341400146484375,0.388671875,0.0,0.0546875,0.31890798786653185,0.8662285136501516,6.5804225732223e-06,21050
0.255859375,0.06591796875,0.60546875,0.056884765625,0.31874620829120315,0.8664105156723964,6.55944097264668e-06,21055
0.353515625,0.17578125,0.61328125,0.05810546875,0.31858442871587456,0.8665925176946411,6.54547054623908e-06,21060
0.55267333984375,0.6328125,0.0,0.057861328125,0.31842264914054597,0.8667745197168857,6.524540878724545e-06,21065
0.19976806640625,0.2236328125,0.0,0.05419921875,0.3182608695652174,0.8669565217391304,6.510605088265398e-06,21070
0.734375,0.7109375,0.353515625,0.05615234375,0.3180990899898887,0.8671385237613751,6.489727395507511e-06,21075
0.404296875,0.21875,0.66015625,0.055908203125,0.3179373104145601,0.8673205257836198,6.475826268759333e-06,21080
0.271484375,0.04833984375,0.69921875,0.05517578125,0.3177755308392315,0.8675025278058645,6.455000592350102e-06,21085
0.482421875,0.296875,0.69140625,0.053955078125,0.3176137512639029,0.8676845298281092,6.441134157006373e-06,21090
0.57421875,0.49609375,0.4375,0.056396484375,0.3174519716885742,0.8678665318503539,6.420360538434189e-06,21095
0.33984375,0.314453125,0.193359375,0.0556640625,0.3172901921132456,0.8680485338725986,6.406528822119262e-06,21100
0.224609375,0.21875,0.091796875,0.0576171875,0.317128412537917,0.8682305358948432,6.385807302768793e-06,21105
0.474609375,0.302734375,0.6484375,0.057861328125,0.3169666329625884,0.868412537917088,6.37201033303787e-06,21110
0.443389892578125,0.50390625,0.0,0.058837890625,0.31680485338725983,0.8685945399393327,6.3513409541899935e-06,21115
0.4375,0.265625,0.63671875,0.060302734375,0.31664307381193124,0.8687765419615774,6.337578758529044e-06,21120
0.294464111328125,0.33203125,0.0,0.053955078125,0.31648129423660265,0.868958543983822,6.316961561360774e-06,21125
0.181488037109375,0.0,0.5546875,0.05712890625,0.31631951466127395,0.8691405460060668,6.303234167186501e-06,21130
0.578125,0.41796875,0.6640625,0.055908203125,0.31615773508594536,0.8693225480283114,6.282669192770896e-06,21135
1.0390625,1.0234375,0.455078125,0.0625,0.31599595551061677,0.8695045500505562,6.268976627430656e-06,21140
0.671875,0.478515625,0.796875,0.057373046875,0.3158341759352882,0.8696865520728008,6.248463916736735e-06,21145
0.228515625,0.20703125,0.13671875,0.054931640625,0.3156723963599595,0.8698685540950455,6.234806207508515e-06,21150
0.441162109375,0.5,0.0,0.05615234375,0.3155106167846309,0.8700505561172902,6.214345801401195e-06,21155
0.150390625,0.01220703125,0.42578125,0.056396484375,0.3153488372093023,0.8702325581395348,6.200722975493528e-06,21160
0.18243408203125,0.203125,0.0,0.056884765625,0.3151870576339737,0.8704145601617795,6.180314914733487e-06,21165
0.26922607421875,0.302734375,0.0,0.0556640625,0.315025278058645,0.8705965621840243,6.166726999285421e-06,21170
0.54296875,0.60546875,0.03759765625,0.055419921875,0.3148634984833164,0.870778564206269,6.146371324529093e-06,21175
0.384765625,0.35546875,0.21484375,0.056640625,0.3147017189079878,0.8709605662285136,6.132818346610137e-06,21180
0.1494140625,0.0927734375,0.2001953125,0.053466796875,0.3145399393326592,0.8711425682507583,6.112515098409566e-06,21185
0.17742919921875,0.197265625,0.0,0.055419921875,0.3143781597573305,0.871324570273003,6.098997085019615e-06,21190
0.26953125,0.006134033203125,0.8203125,0.05859375,0.31421638018200193,0.8715065722952478,6.07874630382243e-06,21195
0.41796875,0.203125,0.75,0.056884765625,0.31405460060667334,0.8716885743174924,6.065263281891725e-06,21200
0.359375,0.01190185546875,1.09375,0.05712890625,0.31389282103134475,0.8718705763397372,6.045065008041029e-06,21205
0.2021484375,0.19921875,0.07080078125,0.055908203125,0.31373104145601616,0.8720525783619818,6.0316170044301016e-06,21210
0.3984375,0.033203125,1.15625,0.05419921875,0.31356926188068757,0.8722345803842265,6.011471278164354e-06,21215
0.275390625,0.2578125,0.1416015625,0.056640625,0.313407482305359,0.8724165824064711,5.998058319663979e-06,21220
0.07861328125,0.0057373046875,0.2177734375,0.054931640625,0.3132457027300303,0.872598584428716,5.9779651811169956e-06,21225
0.5703125,0.404296875,0.6796875,0.056884765625,0.3130839231547017,0.8727805864509606,5.9645872944481265e-06,21230
0.408203125,0.34765625,0.3203125,0.0546875,0.3129221435793731,0.8729625884732053,5.944546783648952e-06,21235
0.5390625,0.515625,0.267578125,0.056640625,0.3127603640040445,0.8731445904954499,5.931203995462675e-06,21240
0.48016357421875,0.54296875,0.0,0.0556640625,0.3125985844287158,0.8733265925176946,5.9112161523355025e-06,21245
0.2734375,0.1865234375,0.333984375,0.05810546875,0.3124368048533872,0.8735085945399393,5.897908489212978e-06,21250
1.3984375,1.40625,0.53125,0.056640625,0.3122750252780586,0.873690596562184,5.877973353577093e-06,21255
0.578125,0.490234375,0.47265625,0.0537109375,0.31211324570273,0.8738725985844287,5.864700842029519e-06,21260
0.498046875,0.2158203125,0.9765625,0.05810546875,0.3119514661274013,0.8740546006066734,5.844818453599166e-06,21265
0.203125,0.12890625,0.26953125,0.056884765625,0.31178968655207273,0.8742366026289181,5.831581120067692e-06,21270
0.08349609375,0.025146484375,0.1796875,0.055908203125,0.31162790697674414,0.8744186046511627,5.811751518452075e-06,21275
0.203125,0.14453125,0.228515625,0.054931640625,0.31146612740141555,0.8746006066734074,5.798549389307789e-06,21280
0.37109375,0.30078125,0.326171875,0.056884765625,0.31130434782608685,0.8747826086956522,5.778772614010936e-06,21285
0.287109375,0.2041015625,0.330078125,0.056396484375,0.31114256825075826,0.8749646107178969,5.765605715554784e-06,21290
0.5078125,0.36328125,0.58984375,0.05908203125,0.31098078867542966,0.8751466127401415,5.745881805975484e-06,21295
0.82421875,0.330078125,1.703125,0.056884765625,0.3108190091001011,0.8753286147623863,5.732750164438216e-06,21300
0.1114501953125,0.12060546875,0.0,0.059814453125,0.3106572295247725,0.8755106167846309,5.713079159869949e-06,21305
0.46441650390625,0.5234375,0.0,0.054443359375,0.3104954499494439,0.8756926188068757,5.699982801412101e-06,21310
0.42578125,0.416015625,0.1787109375,0.054931640625,0.3103336703741153,0.8758746208291203,5.6803647410429265e-06,21315
0.361328125,0.10205078125,0.859375,0.057373046875,0.3101718907987866,0.8760566228513651,5.6673036917547215e-06,21320
0.53515625,0.38671875,0.6171875,0.05615234375,0.310010111223458,0.8762386248736097,5.6477386146672475e-06,21325
0.103515625,0.10009765625,0.03076171875,0.0595703125,0.3098483316481294,0.8764206268958544,5.634712900568579e-06,21330
0.443359375,0.4453125,0.1484375,0.0537109375,0.3096865520728008,0.876602628918099,5.61520084573986e-06,21335
0.04302978515625,0.042724609375,0.0,0.056640625,0.3095247724974721,0.8767846309403438,5.602210492780225e-06,21340
0.68359375,0.6875,0.2578125,0.055908203125,0.30936299292214353,0.8769666329625885,5.582751499081673e-06,21345
0.921875,0.7578125,0.80859375,0.058837890625,0.30920121334681494,0.8771486349848331,5.569796533140126e-06,21350
0.640625,0.58984375,0.392578125,0.053466796875,0.30903943377148635,0.8773306370070778,5.550390639337466e-06,21355
0.18359375,0.1005859375,0.2890625,0.05615234375,0.30887765419615765,0.8775126390293225,5.5374710862225565e-06,21360
0.51171875,0.396484375,0.5234375,0.05517578125,0.30871587462082906,0.8776946410515672,5.518118330975702e-06,21365
0.8828125,0.78515625,0.6015625,0.05859375,0.30855409504550046,0.8778766430738119,5.5052342164254365e-06,21370
0.09765625,0.07568359375,0.08251953125,0.05712890625,0.30839231547017176,0.8780586450960567,5.485934638288459e-06,21375
0.234375,0.2392578125,0.0615234375,0.055419921875,0.30823053589484317,0.8782406471183013,5.473085987970244e-06,21380
0.25726318359375,0.287109375,0.0,0.052978515625,0.3080687563195146,0.878422649140546,5.453839625391277e-06,21385
0.423828125,0.310546875,0.46875,0.053466796875,0.307906976744186,0.8786046511627906,5.441026464901866e-06,21390
0.16668701171875,0.18359375,0.0,0.055419921875,0.3077451971688574,0.8787866531850355,5.421833356223027e-06,21395
0.388275146484375,0.435546875,0.0,0.0546875,0.3075834175935288,0.8789686552072801,5.409055711088468e-06,21400
1.1875,1.0234375,0.91796875,0.05712890625,0.3074216380182002,0.8791506572295248,5.389915894545788e-06,21405
0.64453125,0.421875,0.87890625,0.05712890625,0.3072598584428716,0.8793326592517694,5.37717379022138e-06,21410
0.365234375,0.2373046875,0.486328125,0.06103515625,0.3070980788675429,0.8795146612740142,5.358087303944697e-06,21415
0.2216796875,0.2216796875,0.0673828125,0.05908203125,0.30693629929221433,0.8796966632962588,5.34538076581495e-06,21420
0.248046875,0.03759765625,0.6796875,0.0556640625,0.30677451971688574,0.8798786653185036,5.326347647827878e-06,21425
0.73046875,0.33984375,1.3984375,0.055908203125,0.30661274014155715,0.8800606673407482,5.313676701206433e-06,21430
0.419921875,0.453125,0.0537109375,0.057373046875,0.30645096056622845,0.8802426693629929,5.294696989426268e-06,21435
0.2496337890625,0.27734375,0.0,0.054931640625,0.30628918099089986,0.8804246713852376,5.282061659555853e-06,21440
0.5390625,0.1787109375,1.234375,0.056396484375,0.30612740141557127,0.8806066734074822,5.2631353917935e-06,21445
0.65625,0.337890625,1.1640625,0.0556640625,0.30596562184024256,0.880788675429727,5.250535703845904e-06,21450
0.6015625,0.51171875,0.4765625,0.054443359375,0.30580384226491397,0.8809706774519717,5.231662917805796e-06,21455
0.359375,0.12451171875,0.79296875,0.0849609375,0.3056420626895854,0.8811526794742164,5.219098896881786e-06,21460
0.322265625,0.29296875,0.193359375,0.055908203125,0.3054802831142568,0.881334681496461,5.200279630161809e-06,21465
0.1650390625,0.08544921875,0.275390625,0.060791015625,0.3053185035389281,0.8815166835187058,5.187751301291127e-06,21470
0.236328125,0.138671875,0.353515625,0.0556640625,0.3051567239635995,0.8816986855409504,5.168985591382525e-06,21475
0.314453125,0.1162109375,0.6796875,0.056396484375,0.3049949443882709,0.8818806875631952,5.15649297952378e-06,21480
0.376953125,0.31640625,0.30078125,0.056396484375,0.3048331648129423,0.8820626895854398,5.137780863811142e-06,21485
0.8359375,0.859375,0.23828125,0.057373046875,0.3046713852376137,0.8822446916076846,5.125323993851799e-06,21490
0.462890625,0.3671875,0.439453125,0.05859375,0.30450960566228513,0.8824266936299292,5.106665509612923e-06,21495
0.1875,0.1044921875,0.29296875,0.057861328125,0.30434782608695654,0.8826086956521739,5.094244406369242e-06,21500
0.298828125,0.10302734375,0.66015625,0.058349609375,0.30418604651162795,0.8827906976744185,5.075639590775083e-06,21505
0.482421875,0.5,0.11279296875,0.053955078125,0.30402426693629925,0.8829726996966634,5.0632542789920685e-06,21510
0.092132568359375,0.09765625,0.0,0.05712890625,0.30386248736097066,0.883154701718908,5.04470316910668e-06,21515
1.2265625,0.53515625,2.4375,0.054931640625,0.30370070778564207,0.8833367037411527,5.032353673458034e-06,21520
0.6796875,0.69921875,0.181640625,0.0595703125,0.30353892821031336,0.8835187057633974,5.013856306238452e-06,21525
0.240234375,0.0908203125,0.5078125,0.05712890625,0.3033771486349848,0.883700707785642,5.00154265132653e-06,21530
0.124542236328125,0.134765625,0.0,0.053955078125,0.3032153690596562,0.8838827098078867,4.983099063622737e-06,21535
0.255859375,0.265625,0.054443359375,0.05517578125,0.3030535894843276,0.8840647118301314,4.970821273978488e-06,21540
0.177337646484375,0.1943359375,0.0,0.0546875,0.3028918099089989,0.8842467138523762,4.952431502533345e-06,21545
0.1533203125,0.07666015625,0.263671875,0.057861328125,0.3027300303336703,0.8844287158746208,4.940189602616269e-06,21550
0.51953125,0.330078125,0.73828125,0.0556640625,0.3025682507583417,0.8846107178968655,4.921853684065397e-06,21555
0.390625,0.38671875,0.14453125,0.05810546875,0.3024064711830131,0.8847927199191101,4.909647698263498e-06,21560
0.455078125,0.48828125,0.059326171875,0.056640625,0.3022446916076844,0.884974721941355,4.891365669135256e-06,21565
0.54296875,0.3046875,0.890625,0.056640625,0.3020829120323558,0.8851567239635996,4.879195621764998e-06,21570
0.486328125,0.34375,0.578125,0.060546875,0.30192113245702723,0.8853387259858443,4.86096751848038e-06,21575
0.4609375,0.10400390625,1.203125,0.05419921875,0.30175935288169864,0.8855207280080889,4.8488334337865985e-06,21580
0.244140625,0.11962890625,0.44140625,0.055419921875,0.30159757330637005,0.8857027300303337,4.830659292659167e-06,21585
0.255859375,0.10107421875,0.53125,0.054931640625,0.30143579373104146,0.8858847320525783,4.818561194815091e-06,21590
0.263671875,0.0419921875,0.73046875,0.055419921875,0.30127401415571287,0.8860667340748231,4.8004410520509135e-06,21595
0.283203125,0.130859375,0.53515625,0.058349609375,0.30111223458038416,0.8862487360970678,4.7883789651580636e-06,21600
0.392578125,0.1982421875,0.703125,0.054443359375,0.3009504550050556,0.8864307381193125,4.770312856855618e-06,21605
0.251953125,0.04248046875,0.69140625,0.05712890625,0.300788675429727,0.8866127401415571,4.758286804943784e-06,21610
0.23828125,0.033203125,0.67578125,0.05712890625,0.3006268958543984,0.8867947421638018,4.740274767093922e-06,21615
0.1328125,0.064453125,0.2333984375,0.05908203125,0.3004651162790697,0.8869767441860466,4.7282847741211005e-06,21620
0.53125,0.314453125,0.82421875,0.055908203125,0.3003033367037411,0.8871587462082912,4.710326842606927e-06,21625
1.046875,0.92578125,0.73046875,0.055908203125,0.3001415571284125,0.8873407482305359,4.698372932459272e-06,21630
0.294921875,0.228515625,0.28515625,0.052734375,0.2999797775530839,0.8875227502527805,4.680469143056149e-06,21635
0.31817626953125,0.3515625,0.0,0.056884765625,0.2998179979777552,0.8877047522750253,4.668551339547927e-06,21640
0.2109375,0.1337890625,0.291015625,0.052490234375,0.2996562184024266,0.8878867542972699,4.650701727923318e-06,21645
0.302764892578125,0.333984375,0.0,0.058837890625,0.29949443882709803,0.8880687563195147,4.638820054796877e-06,21650
0.6796875,0.439453125,0.953125,0.055908203125,0.29933265925176944,0.8882507583417593,4.6210246565103255e-06,21655
0.39453125,0.41015625,0.07958984375,0.05810546875,0.29917087967644074,0.8884327603640041,4.609179137436042e-06,21660
0.61328125,0.59765625,0.2578125,0.057373046875,0.29900910010111215,0.8886147623862487,4.591437987939085e-06,21665
0.6875,0.384765625,1.1328125,0.0859375,0.29884732052578356,0.8887967644084934,4.5796286465153045e-06,21670
0.390533447265625,0.43359375,0.0,0.0576171875,0.29868554095045496,0.8889787664307381,4.561941781151407e-06,21675
0.19140625,0.047119140625,0.482421875,0.05908203125,0.2985237613751264,0.8891607684529829,4.55016864090439e-06,21680
0.24212646484375,0.265625,0.0,0.057861328125,0.2983619817997978,0.8893427704752275,4.532536094908879e-06,21685
0.054931640625,0.0208740234375,0.103515625,0.05517578125,0.2982002022244692,0.8895247724974722,4.520799179292784e-06,21690
0.69921875,0.466796875,0.94140625,0.056640625,0.2980384226491405,0.8897067745197169,4.5032209877927664e-06,21695
0.37677001953125,0.416015625,0.0,0.056884765625,0.2978766430738119,0.8898887765419616,4.491520320189569e-06,21700
1.25,1.0546875,1.015625,0.05712890625,0.2977148634984833,0.8900707785642062,4.473996518203888e-06,21705
0.53515625,0.32421875,0.8125,0.056884765625,0.2975530839231547,0.890252780586451,4.462332121923357e-06,21710
0.76171875,0.478515625,1.1171875,0.054443359375,0.297391304347826,0.8904347826086957,4.444862744362472e-06,21715
0.474609375,0.34765625,0.53515625,0.0576171875,0.2972295247724974,0.8906167846309403,4.433234642642142e-06,21720
0.63458251953125,0.70703125,0.0,0.056640625,0.29706774519716883,0.890798786653185,4.41581972430809e-06,21725
0.6640625,0.56640625,0.5234375,0.057373046875,0.29690596562184024,0.8909807886754296,4.40422794031316e-06,21730
0.94140625,0.8671875,0.546875,0.057373046875,0.29674418604651154,0.8911627906976745,4.386867515899512e-06,21735
0.376953125,0.318359375,0.294921875,0.057373046875,0.29658240647118295,0.8913447927199191,4.375312072722837e-06,21740
0.40411376953125,0.447265625,0.0,0.056884765625,0.29642062689585436,0.8915267947421638,4.358006176814594e-06,21745
0.2119140625,0.10009765625,0.39453125,0.056396484375,0.29625884732052565,0.8917087967644085,4.346487097476631e-06,21750
1.546875,1.625,0.291015625,0.0546875,0.29609706774519706,0.8918907987866532,4.329235764550165e-06,21755
0.204864501953125,0.2236328125,0.0,0.056396484375,0.29593528816986847,0.8920728008088978,4.3177530719989255e-06,21760
0.230621337890625,0.251953125,0.0,0.06005859375,0.2957735085945399,0.8922548028311426,4.300556336421896e-06,21765
0.1326904296875,0.0,0.4296875,0.057373046875,0.2956117290192113,0.8924368048533873,4.289110053532924e-06,21770
0.60546875,0.62890625,0.1279296875,0.0546875,0.2954499494438827,0.892618806875632,4.271967949564221e-06,21775
0.369140625,0.40625,0.0,0.05859375,0.2952881698685541,0.8928008088978766,4.260558099140505e-06,21780
